"","zone_identifier","facility_identifier","treatment_zone","promotion_zone","eligible","enrolled","enrolled_rp","efficiency_index","round","waste_management_costs","age_manager","age_deputy","educ_manager","educ_deputy","female_manager","foreign_owned","staff_size","advanced_filtration","water_treatment_system","facility_area","recycling_center_distance","recycling_compliance"
"15217",3,7749,1,1,0,0,0,59.8284378051758,0,18.5306491851807,47,46,1,2,0,0,6,0,0,0,124.009890512855,NA
"15218",3,7750,1,1,0,0,0,59.737247467041,1,14.3897409439087,44,34,3,6,0,0,5,1,1,0,124.009890512855,NA
"15219",3,7750,1,1,0,0,0,59.737247467041,0,17.5659160614014,43,33,3,6,0,0,5,1,1,0,124.009890512855,NA
"15220",3,7753,1,1,0,0,0,59.4281311035156,0,18.9805965423584,50,48,0,0,0,1,3,1,1,0,124.009890512855,NA
"15221",3,7753,1,1,0,0,0,59.4281311035156,1,41.7277870178223,51,49,0,0,0,1,3,1,1,0,124.009890512855,NA
"15222",3,7755,1,1,0,0,0,58.5007743835449,0,18.7859973907471,36,39,4,0,0,1,3,1,1,0,124.009890512855,NA
"15223",3,7755,1,1,0,0,0,58.5007743835449,1,13.6933135986328,37,40,4,0,0,1,3,1,1,0,124.009890512855,NA
"15224",3,7756,1,1,0,0,0,60.9737243652344,1,21.6618843078613,70,64,0,0,0,1,2,1,1,4,124.009890512855,NA
"15225",3,7756,1,1,0,0,0,60.9737243652344,0,22.2561435699463,69,63,0,0,0,1,2,1,1,4,124.009890512855,NA
"15226",3,7757,1,1,0,0,0,60.9737243652344,1,20.3654861450195,64,41,1,2,1,1,4,1,0,0,124.009890512855,NA
"15227",3,7757,1,1,0,0,0,60.9737243652344,0,19.8544082641602,63,41,1,2,1,1,4,1,0,0,124.009890512855,NA
"15228",3,7758,1,1,0,0,0,59.8531684875488,0,13.6984891891479,36,27,6,6,0,1,5,1,0,0,124.009890512855,NA
"15229",3,7758,1,1,0,0,0,59.8531684875488,1,31.5664005279541,38,29,6,6,0,1,5,1,0,0,124.009890512855,NA
"15230",3,7764,1,1,0,0,0,78.2588882446289,0,17.7868709564209,58,48,0,0,0,1,5,1,1,14,124.009890512855,NA
"15231",3,7764,1,1,0,0,0,78.2588882446289,1,21.3652153015137,59,49,0,0,0,1,5,1,1,14,124.009890512855,NA
"15232",3,7765,1,1,0,0,0,75.8887176513672,1,35.2996253967285,57,41,6,2,0,1,2,1,1,17,124.009890512855,NA
"15233",3,7765,1,1,0,0,0,75.8887176513672,0,28.1104030609131,57,41,6,2,0,1,2,1,1,17,124.009890512855,NA
"15234",3,7773,1,1,0,0,0,62.8284378051758,1,9.04388809204102,62,65,2,1,0,0,5,1,1,18,124.009890512855,NA
"15235",3,7773,1,1,0,0,0,62.8284378051758,0,22.1067123413086,61,64,2,1,0,0,5,1,1,18,124.009890512855,NA
"15236",3,7774,1,1,0,0,0,62.2102012634277,1,10.7730007171631,63,56,1,1,0,1,6,0,1,3,124.009890512855,NA
"15237",3,7774,1,1,0,0,0,62.2102012634277,0,17.461784362793,62,55,1,1,0,1,6,0,1,3,124.009890512855,NA
"15238",3,7775,1,1,0,0,0,63.2148361206055,0,17.4842891693115,50,45,1,0,0,0,6,1,1,6,124.009890512855,NA
"15239",3,7775,1,1,0,0,0,63.2148361206055,1,12.3092784881592,51,46,1,0,0,0,6,1,1,6,124.009890512855,NA
"15240",3,7776,1,1,0,0,0,59.3894882202148,1,16.0004444122314,35,33,6,6,0,1,5,1,1,0,124.009890512855,NA
"15241",3,7776,1,1,0,0,0,59.3894882202148,0,14.326563835144,35,33,6,6,0,1,5,1,1,0,124.009890512855,NA
"15242",3,7783,1,1,0,0,0,61.7851638793945,0,23.1930885314941,65,57,0,0,0,1,3,1,1,20,124.009890512855,NA
"15243",3,7783,1,1,0,0,0,61.7851638793945,1,17.5508480072021,66,58,0,0,0,1,3,1,1,20,124.009890512855,NA
"15244",3,7792,1,1,0,0,0,79.675422668457,1,12.1741065979004,56,46,0,0,0,1,4,1,1,21,124.009890512855,NA
"15245",3,7792,1,1,0,0,0,79.675422668457,0,20.9534893035889,55,45,0,0,0,1,4,1,1,21,124.009890512855,NA
"15246",3,7794,1,1,0,0,0,61.4374046325684,1,13.9678411483765,41,40,5,6,0,0,6,1,0,0,124.009890512855,NA
"15247",3,7794,1,1,0,0,0,61.4374046325684,0,15.2689971923828,40,39,5,6,0,0,6,1,0,0,124.009890512855,NA
"15248",3,7796,1,1,0,0,0,61.7078819274902,1,12.981240272522,48,44,2,2,0,0,5,1,1,0,124.009890512855,NA
"15249",3,7796,1,1,0,0,0,61.7078819274902,0,18.2389335632324,47,43,2,2,0,0,5,1,1,0,124.009890512855,NA
"15250",3,7809,1,1,0,0,0,67.310661315918,0,27.5502548217773,76,41,2,2,0,1,1,1,1,1,124.009890512855,NA
"15251",3,7809,1,1,0,0,0,67.310661315918,1,31.3157405853271,77,41,2,2,0,1,1,1,1,1,124.009890512855,NA
"15252",3,7810,1,1,0,0,0,65.1854705810547,0,20.3567924499512,38,36,6,8,0,0,5,0,1,2,124.009890512855,NA
"15253",3,7810,1,1,0,0,0,65.1854705810547,1,19.322208404541,39,38,6,8,0,0,5,0,1,2,124.009890512855,NA
"15254",17,7816,1,1,0,0,0,68.2132949829102,0,22.2660427093506,51,49,1,1,0,0,5,0,1,6,127.114780112947,NA
"15255",17,7816,1,1,0,0,0,68.2132949829102,1,10.1728668212891,52,50,1,1,0,0,5,0,1,6,127.114780112947,NA
"15256",17,7818,1,1,0,0,0,64.6831512451172,0,17.7006855010986,32,47,0,2,0,1,3,1,1,0,127.114780112947,NA
"15257",17,7818,1,1,0,0,0,64.6831512451172,1,27.4186363220215,33,48,0,2,0,1,3,1,1,0,127.114780112947,NA
"15258",17,7821,1,1,0,0,0,61.823802947998,0,14.611665725708,35,26,0,5,0,1,4,1,0,0,127.114780112947,NA
"15259",17,7821,1,1,0,0,0,61.823802947998,1,21.0207824707031,36,27,0,5,0,1,4,1,0,0,127.114780112947,NA
"15260",17,7823,1,1,0,0,0,67.8129806518555,0,24.8337898254395,58,59,0,0,0,1,3,0,1,16,127.114780112947,NA
"15261",17,7823,1,1,0,0,0,67.8129806518555,1,23.6647567749023,59,60,0,0,0,1,3,0,1,16,127.114780112947,NA
"15262",17,7826,1,1,0,0,0,65.2241134643555,0,27.7260360717773,55,41,0,2,1,0,1,1,1,0,127.114780112947,NA
"15263",17,7826,1,1,0,0,0,65.2241134643555,1,22.2240142822266,56,41,0,2,1,0,1,1,1,0,127.114780112947,NA
"15264",17,7828,1,1,0,0,0,77.511589050293,1,13.6931276321411,53,50,1,1,0,0,6,0,1,4,127.114780112947,NA
"15265",17,7828,1,1,0,0,0,77.511589050293,0,19.8955612182617,52,49,1,1,0,0,6,0,1,4,127.114780112947,NA
"15266",17,7832,1,1,0,0,0,63.0602798461914,0,17.7437515258789,25,25,6,7,0,0,4,1,1,1,127.114780112947,NA
"15267",17,7832,1,1,0,0,0,63.0602798461914,1,27.2682018280029,26,26,6,7,0,0,4,1,1,1,127.114780112947,NA
"15268",17,7833,1,1,0,0,0,73.918083190918,0,19.9717178344727,28,26,9,9,0,0,3,1,1,0,127.114780112947,NA
"15269",17,7833,1,1,0,0,0,73.918083190918,1,26.8026275634766,29,27,9,9,0,0,3,1,1,0,127.114780112947,NA
"15270",17,7844,1,1,0,0,0,78.3755798339844,1,23.0303344726562,48,37,1,6,0,0,3,0,1,2,127.114780112947,NA
"15271",17,7844,1,1,0,0,0,78.3755798339844,0,24.9802188873291,46,36,1,6,0,0,3,0,1,2,127.114780112947,NA
"15272",17,7848,1,1,0,0,0,67.4265823364258,1,26.6425685882568,69,65,6,0,0,1,3,1,1,0,127.114780112947,NA
"15273",17,7848,1,1,0,0,0,67.4265823364258,0,20.4097175598145,68,64,6,0,0,1,3,1,1,0,127.114780112947,NA
"15274",17,7849,1,1,0,0,0,62.2874794006348,0,13.0870027542114,55,54,0,0,0,1,6,1,1,0,127.114780112947,NA
"15275",17,7849,1,1,0,0,0,62.2874794006348,1,14.2954425811768,56,55,0,0,0,1,6,1,1,0,127.114780112947,NA
"15276",17,7850,1,1,0,0,0,62.7511596679688,1,21.993673324585,35,35,0,3,0,1,6,1,1,0,127.114780112947,NA
"15277",17,7850,1,1,0,0,0,62.7511596679688,0,11.2617835998535,34,34,0,3,0,1,6,1,1,0,127.114780112947,NA
"15278",52,7854,1,1,0,0,0,69.4358596801758,1,17.0328350067139,26,23,7,4,0,0,5,1,1,0,120.405864385795,NA
"15279",52,7854,1,1,0,0,0,69.4358596801758,0,15.3009519577026,26,22,7,4,0,0,5,1,1,0,120.405864385795,NA
"15280",52,7862,1,1,0,0,0,83.6360092163086,1,18.9530086517334,49,48,6,3,0,0,5,0,1,3,120.405864385795,NA
"15281",52,7862,1,1,0,0,0,83.6360092163086,0,21.5296993255615,48,47,6,3,0,0,5,0,1,3,120.405864385795,NA
"15282",104,7882,1,1,0,0,0,61.4374046325684,0,7.45890331268311,48,44,3,0,0,1,9,1,1,0,52.1111423664783,NA
"15283",104,7882,1,1,0,0,0,61.4374046325684,1,17.8084716796875,49,45,3,0,0,1,9,1,1,0,52.1111423664783,NA
"15284",89,7883,1,1,0,0,0,81.8392562866211,1,18.6453647613525,56,50,3,2,0,0,6,0,1,3,67.5728541460237,NA
"15285",89,7883,1,1,0,0,0,81.8392562866211,0,19.8458671569824,55,49,3,2,0,0,6,0,1,3,67.5728541460237,NA
"15286",89,7886,1,1,0,0,0,69.0880966186523,1,17.6717662811279,78,76,0,0,0,1,2,0,0,1,67.5728541460237,NA
"15287",89,7886,1,1,0,0,0,69.0880966186523,0,23.4528312683105,77,75,0,0,0,1,2,0,0,1,67.5728541460237,NA
"15288",89,7890,1,1,0,0,0,74.0340042114258,0,11.2925109863281,37,33,2,2,0,1,8,0,1,2,67.5728541460237,NA
"15289",89,7890,1,1,0,0,0,74.0340042114258,1,12.1251401901245,38,34,2,2,0,1,8,0,1,2,67.5728541460237,NA
"15290",89,7892,1,1,0,0,0,58.2689323425293,0,21.1062316894531,35,30,6,6,0,0,4,0,0,0,67.5728541460237,NA
"15291",89,7892,1,1,0,0,0,58.2689323425293,1,14.9546737670898,36,31,6,6,0,0,4,0,0,0,67.5728541460237,NA
"15292",89,7893,1,1,0,0,0,71.1360092163086,1,25.4186897277832,78,65,0,0,0,0,5,0,0,4,67.5728541460237,NA
"15293",89,7893,1,1,0,0,0,71.1360092163086,0,20.9990386962891,77,64,0,0,0,0,5,0,0,4,67.5728541460237,NA
"15294",89,7896,1,1,0,0,0,74.1112823486328,1,28.4601440429688,29,27,14,7,0,1,5,0,1,0,67.5728541460237,NA
"15295",89,7896,1,1,0,0,0,74.1112823486328,0,19.7958812713623,28,26,14,7,0,1,5,0,1,0,67.5728541460237,NA
"15296",89,7897,1,1,0,0,0,67.1561050415039,1,27.1304397583008,31,30,12,8,0,1,5,0,1,0,67.5728541460237,NA
"15297",89,7897,1,1,0,0,0,67.1561050415039,0,20.1364994049072,30,28,12,8,0,1,5,0,1,0,67.5728541460237,NA
"15298",89,7900,1,1,0,0,0,58.3462142944336,0,11.5954580307007,61,59,0,0,0,1,8,0,0,1,67.5728541460237,NA
"15299",89,7900,1,1,0,0,0,58.3462142944336,1,24.4874744415283,62,60,0,0,0,1,8,0,0,1,67.5728541460237,NA
"15300",89,7906,1,1,0,0,0,87.2488403320312,1,20.2401123046875,38,34,6,6,0,0,5,0,1,2,67.5728541460237,NA
"15301",89,7906,1,1,0,0,0,87.2488403320312,0,20.0867919921875,37,33,6,6,0,0,5,0,1,2,67.5728541460237,NA
"15302",89,7908,1,1,0,0,0,64.1035537719727,1,24.8669338226318,34,41,9,2,1,0,5,0,1,1,67.5728541460237,NA
"15303",89,7908,1,1,0,0,0,64.1035537719727,0,21.9100151062012,34,41,9,2,1,0,5,0,1,1,67.5728541460237,NA
"15304",89,7909,1,1,0,0,0,70.2472915649414,1,14.5180625915527,66,41,0,2,0,1,4,0,0,5,67.5728541460237,NA
"15305",89,7909,1,1,0,0,0,70.2472915649414,0,23.3256664276123,65,41,0,2,0,1,4,0,0,5,67.5728541460237,NA
"15306",89,7911,1,1,0,0,0,64.1421966552734,1,25.7727127075195,45,45,0,0,0,0,4,1,1,9,67.5728541460237,NA
"15307",89,7911,1,1,0,0,0,64.1421966552734,0,20.7836990356445,44,44,0,0,0,0,4,1,1,9,67.5728541460237,NA
"15308",89,7912,1,1,0,0,0,75.4250411987305,0,27.5101451873779,78,41,0,2,0,1,2,0,0,5,67.5728541460237,NA
"15309",89,7912,1,1,0,0,0,75.4250411987305,1,35.0195350646973,78,41,0,2,0,1,2,0,0,5,67.5728541460237,NA
"15310",89,7913,1,1,0,0,0,100,1,15.5199689865112,43,40,9,6,0,0,5,0,1,3,67.5728541460237,NA
"15311",89,7913,1,1,0,0,0,100,0,20.9035396575928,42,39,9,6,0,0,5,0,1,3,67.5728541460237,NA
"15312",89,7914,1,1,0,0,0,75.8114395141602,0,28.8377323150635,67,41,0,2,1,0,2,0,0,3,67.5728541460237,NA
"15313",89,7914,1,1,0,0,0,75.8114395141602,1,46.7053184509277,68,41,0,2,1,0,2,0,0,3,67.5728541460237,NA
"15314",89,7915,1,1,0,0,0,95.3632125854492,0,28.3941860198975,42,41,6,2,1,0,2,0,0,1,67.5728541460237,NA
"15315",89,7915,1,1,0,0,0,95.3632125854492,1,32.9084930419922,43,41,6,2,1,0,2,0,0,1,67.5728541460237,NA
"15316",89,7921,1,1,0,0,0,95.5177764892578,0,28.2267189025879,59,53,2,3,0,0,2,0,1,3,67.5728541460237,NA
"15317",89,7921,1,1,0,0,0,95.5177764892578,1,28.5890865325928,60,54,2,3,0,0,2,0,1,3,67.5728541460237,NA
"15318",89,7922,1,1,0,0,0,75.8114395141602,1,25.0187339782715,31,30,12,15,0,0,5,0,1,0,67.5728541460237,NA
"15319",89,7922,1,1,0,0,0,75.8114395141602,0,23.1512413024902,30,29,12,15,0,0,5,0,1,0,67.5728541460237,NA
"15320",89,7924,1,1,0,0,0,86.8624420166016,1,26.9438705444336,80,76,0,0,0,0,3,0,1,4,67.5728541460237,NA
"15321",89,7924,1,1,0,0,0,86.8624420166016,0,24.8907108306885,79,75,0,0,0,0,3,0,1,4,67.5728541460237,NA
"15322",89,7927,1,1,0,0,0,67.1947479248047,0,17.2023315429688,34,33,6,6,0,1,5,0,1,2,67.5728541460237,NA
"15323",89,7927,1,1,0,0,0,67.1947479248047,1,16.4216499328613,35,34,6,6,0,1,5,0,1,2,67.5728541460237,NA
"15324",89,7928,1,1,0,0,0,71.7156143188477,1,46.2938995361328,35,23,6,3,0,0,2,0,1,0,67.5728541460237,NA
"15325",89,7928,1,1,0,0,0,71.7156143188477,0,24.8374805450439,34,22,6,3,0,0,2,0,1,0,67.5728541460237,NA
"15326",94,7941,1,1,0,0,0,68.9335403442383,1,39.5610809326172,60,31,1,2,0,0,1,0,1,1,60.2283973178777,NA
"15327",94,7941,1,1,0,0,0,68.9335403442383,0,32.5322036743164,59,41,1,2,0,0,1,0,1,1,60.2283973178777,NA
"15328",94,7942,1,1,0,0,0,66.5378646850586,1,20.9179134368896,67,62,2,6,0,0,4,0,0,4,60.2283973178777,NA
"15329",94,7942,1,1,0,0,0,66.5378646850586,0,24.0660247802734,66,61,2,6,0,0,4,0,0,4,60.2283973178777,NA
"15330",94,7945,1,1,0,0,0,69.8608932495117,1,13.0106620788574,75,74,0,0,0,0,6,1,1,6,60.2283973178777,NA
"15331",94,7945,1,1,0,0,0,69.8608932495117,0,16.6471366882324,74,73,0,0,0,0,6,1,1,6,60.2283973178777,NA
"15332",94,7952,1,1,0,0,0,62.9829978942871,1,11.3198642730713,73,61,0,1,0,0,9,0,1,3,60.2283973178777,NA
"15333",94,7952,1,1,0,0,0,62.9829978942871,0,13.0478448867798,72,60,0,1,0,0,9,0,1,3,60.2283973178777,NA
"15334",94,7954,1,1,0,0,0,82.9675369262695,0,13.3873682022095,50,45,3,6,0,0,9,0,1,3,60.2283973178777,NA
"15335",94,7954,1,1,0,0,0,82.9675369262695,1,21.1983909606934,51,46,3,6,0,0,9,0,1,3,60.2283973178777,NA
"15336",94,7955,1,1,0,0,0,58.3848533630371,0,19.0694217681885,23,21,6,6,0,0,3,1,0,2,60.2283973178777,NA
"15337",94,7955,1,1,0,0,0,58.3848533630371,1,21.4767093658447,24,22,6,6,0,0,3,1,0,2,60.2283973178777,NA
"15338",94,7960,1,1,0,0,0,62.6738777160645,0,24.598123550415,76,71,0,0,0,0,2,1,1,4,60.2283973178777,NA
"15339",94,7960,1,1,0,0,0,62.6738777160645,1,26.3821506500244,77,72,0,0,0,0,2,1,1,4,60.2283973178777,NA
"15340",94,7962,1,1,0,0,0,69.2040176391602,1,24.4989757537842,60,56,2,5,0,0,3,1,1,10,60.2283973178777,NA
"15341",94,7962,1,1,0,0,0,69.2040176391602,0,24.8477821350098,59,56,2,5,0,0,3,1,1,10,60.2283973178777,NA
"15342",126,7965,0,0,0,0,0,71.0200958251953,1,40.6640548706055,29,23,12,8,0,0,3,0,0,7,62.5482385224172,NA
"15343",126,7965,0,0,0,0,0,71.0200958251953,0,27.4828281402588,28,22,12,8,0,0,3,0,0,7,62.5482385224172,NA
"15344",126,7966,0,0,0,0,0,60.278205871582,1,17.0564746856689,48,40,2,0,0,0,6,1,0,1,62.5482385224172,NA
"15345",126,7966,0,0,0,0,0,60.278205871582,0,16.208854675293,47,39,2,0,0,0,6,1,0,1,62.5482385224172,NA
"15346",126,7967,0,0,0,0,0,70.6336975097656,1,17.9390850067139,38,27,6,9,0,0,4,0,0,6,62.5482385224172,NA
"15347",126,7967,0,0,0,0,0,70.6336975097656,0,22.4337711334229,37,26,6,9,0,0,4,0,0,6,62.5482385224172,NA
"15348",126,7968,0,0,0,0,0,69.2426605224609,0,23.358699798584,40,46,5,2,0,0,4,0,1,3,62.5482385224172,NA
"15349",126,7968,0,0,0,0,0,69.2426605224609,1,31.4695949554443,41,47,5,2,0,0,4,0,1,3,62.5482385224172,NA
"15350",126,7970,0,0,0,0,0,58.1916542053223,1,29.8304061889648,40,35,5,5,0,0,8,0,1,5,62.5482385224172,NA
"15351",126,7970,0,0,0,0,0,58.1916542053223,0,15.0748319625854,40,34,5,5,0,0,8,0,1,5,62.5482385224172,NA
"15352",126,7971,0,0,0,0,0,91.093505859375,1,27.2936382293701,62,60,2,1,0,0,9,0,0,7,62.5482385224172,NA
"15353",126,7971,0,0,0,0,0,91.093505859375,0,14.5696611404419,61,60,2,1,0,0,9,0,0,7,62.5482385224172,NA
"15354",126,7972,0,0,0,0,0,62.3647613525391,1,18.5015277862549,59,51,2,0,0,0,8,1,0,2,62.5482385224172,NA
"15355",126,7972,0,0,0,0,0,62.3647613525391,0,13.060791015625,58,50,2,0,0,0,8,1,0,2,62.5482385224172,NA
"15356",126,7973,0,0,0,0,0,62.9443588256836,0,10.5816221237183,52,45,0,1,0,0,10,0,1,2,62.5482385224172,NA
"15357",126,7973,0,0,0,0,0,62.9443588256836,1,15.1148710250854,53,46,0,1,0,0,10,0,1,2,62.5482385224172,NA
"15358",126,7974,0,0,0,0,0,60.8964462280273,0,18.3067646026611,37,35,6,0,0,0,5,1,0,6,62.5482385224172,NA
"15359",126,7974,0,0,0,0,0,60.8964462280273,1,18.9114112854004,38,36,6,0,0,0,5,1,0,6,62.5482385224172,NA
"15360",126,7975,0,0,0,0,0,72.6429672241211,0,12.3907642364502,49,47,0,2,0,0,8,1,0,6,62.5482385224172,NA
"15361",126,7975,0,0,0,0,0,72.6429672241211,1,25.099588394165,50,48,0,2,0,0,8,1,0,6,62.5482385224172,NA
"15362",126,7976,0,0,0,0,0,71.0664596557617,1,16.776517868042,51,43,1,2,0,0,9,1,0,7,62.5482385224172,NA
"15363",126,7976,0,0,0,0,0,71.0664596557617,0,11.4370784759521,50,42,1,2,0,0,9,1,0,7,62.5482385224172,NA
"15364",126,7977,0,0,0,0,0,66.3833084106445,1,20.8725337982178,29,21,6,6,0,0,3,1,0,3,62.5482385224172,NA
"15365",126,7977,0,0,0,0,0,66.3833084106445,0,19.9946231842041,28,20,6,6,0,0,3,1,0,3,62.5482385224172,NA
"15366",126,7978,0,0,0,0,0,60.5100479125977,1,22.5927734375,39,30,6,9,0,0,6,1,0,1,62.5482385224172,NA
"15367",126,7978,0,0,0,0,0,60.5100479125977,0,15.112491607666,38,29,6,9,0,0,6,1,0,1,62.5482385224172,NA
"15368",140,7979,0,0,0,0,0,60.3554878234863,0,18.7674980163574,56,41,0,2,1,0,7,0,0,4,34.6644498508929,NA
"15369",140,7979,0,0,0,0,0,60.3554878234863,1,18.0526294708252,57,41,0,2,1,0,7,0,0,4,34.6644498508929,NA
"15370",140,7981,0,0,0,0,0,61.823802947998,0,19.367208480835,52,37,2,6,0,0,6,0,0,3,34.6644498508929,NA
"15371",140,7981,0,0,0,0,0,61.823802947998,1,16.8042125701904,53,38,2,6,0,0,6,0,0,3,34.6644498508929,NA
"15372",140,7982,0,0,0,0,0,66.4605865478516,1,24.9444122314453,75,71,0,0,0,0,3,0,0,6,34.6644498508929,NA
"15373",140,7982,0,0,0,0,0,66.4605865478516,0,25.5502967834473,74,70,0,0,0,0,3,0,0,6,34.6644498508929,NA
"15374",140,7988,0,0,0,0,0,83.3848495483398,0,20.9279766082764,45,40,6,6,0,0,5,0,1,0,34.6644498508929,NA
"15375",140,7988,0,0,0,0,0,83.3848495483398,1,29.2267456054688,45,41,6,6,0,0,5,0,1,0,34.6644498508929,NA
"15376",140,7989,0,0,0,0,0,63.5788269042969,1,14.6572580337524,36,29,3,6,0,0,8,0,0,5,34.6644498508929,NA
"15377",140,7989,0,0,0,0,0,63.5788269042969,0,13.9875297546387,35,28,3,6,0,0,8,0,0,5,34.6644498508929,NA
"15378",140,7990,0,0,0,0,0,63.6785163879395,0,13.5791873931885,41,36,0,3,0,0,8,0,0,3,34.6644498508929,NA
"15379",140,7990,0,0,0,0,0,63.6785163879395,1,10.8947563171387,42,37,0,3,0,0,8,0,0,3,34.6644498508929,NA
"15380",82,8009,1,1,0,0,0,59.5054092407227,0,13.2874641418457,64,54,6,0,0,0,9,0,0,1,104.541265065324,NA
"15381",82,8009,1,1,0,0,0,59.5054092407227,1,10.7639989852905,65,55,6,0,0,0,9,0,0,1,104.541265065324,NA
"15382",82,8011,1,1,0,0,0,61.4760437011719,0,22.7951164245605,66,63,0,0,0,0,3,1,1,4,104.541265065324,NA
"15383",82,8011,1,1,0,0,0,61.4760437011719,1,16.0113258361816,67,64,0,0,0,0,3,1,1,4,104.541265065324,NA
"15384",82,8012,1,1,0,0,0,58.3462142944336,0,17.7008876800537,75,75,0,0,0,0,6,0,0,0,104.541265065324,NA
"15385",82,8012,1,1,0,0,0,58.3462142944336,1,11.1652364730835,76,76,0,0,0,0,6,0,0,0,104.541265065324,NA
"15386",82,8014,1,1,0,0,0,63.6553344726562,1,14.3897428512573,63,59,2.83987474441528,0,0,0,3,0,0,2,104.541265065324,NA
"15387",82,8014,1,1,0,0,0,63.6553344726562,0,29.6490821838379,62,58,2.83987474441528,0,0,0,3,0,0,2,104.541265065324,NA
"15388",82,8019,1,1,0,0,0,58.2689323425293,1,24.9237327575684,75,41,0,2,0,0,1,1,0,1,104.541265065324,NA
"15389",82,8019,1,1,0,0,0,58.2689323425293,0,28.8856773376465,74,41,0,2,0,0,1,1,0,1,104.541265065324,NA
"15390",82,8025,1,1,0,0,0,59.659969329834,0,24.9376773834229,62,51,0,0,0,0,3,0,0,3,104.541265065324,NA
"15391",82,8025,1,1,0,0,0,59.659969329834,1,19.3421382904053,63,52,0,0,0,0,3,0,0,3,104.541265065324,NA
"15392",82,8030,1,1,0,0,0,62.4420394897461,0,16.0208415985107,58,52,0,0,0,0,6,1,1,1,104.541265065324,NA
"15393",82,8030,1,1,0,0,0,62.4420394897461,1,14.1114358901978,59,53,0,0,0,0,6,1,1,1,104.541265065324,NA
"15394",82,8032,1,1,0,0,0,59.0803718566895,0,18.2050437927246,62,58,0,0,0,0,5,1,0,3,104.541265065324,NA
"15395",82,8032,1,1,0,0,0,59.0803718566895,1,29.1974830627441,63,60,0,0,0,0,5,1,0,3,104.541265065324,NA
"15396",82,8033,1,1,0,0,0,59.6986083984375,1,12.1138038635254,40,41,2,2,1,0,10,0,0,1,104.541265065324,NA
"15397",82,8033,1,1,0,0,0,59.6986083984375,0,11.6778497695923,38,41,2,2,1,0,10,0,0,1,104.541265065324,NA
"15398",82,8034,1,1,0,0,0,60.0463676452637,0,28.8429355621338,68,41,0,2,0,0,1,1,0,1,104.541265065324,NA
"15399",82,8034,1,1,0,0,0,60.0463676452637,1,41.1878509521484,69,41,0,2,0,0,1,1,0,1,104.541265065324,NA
"15400",87,8042,1,1,0,0,0,59.659969329834,1,24.6624774932861,58,60,0,0,0,0,7,1,0,2,69.5832407913891,NA
"15401",87,8042,1,1,0,0,0,59.659969329834,0,13.7416944503784,57,59,0,0,0,0,7,1,0,2,69.5832407913891,NA
"15402",87,8045,1,1,0,0,0,79.0571899414062,1,12.422758102417,51,55,2,2,0,0,6,0,1,2,69.5832407913891,NA
"15403",87,8045,1,1,0,0,0,79.0571899414062,0,19.4489822387695,50,54,2,2,0,0,6,0,1,2,69.5832407913891,NA
"15404",87,8054,1,1,0,0,0,68.0834655761719,1,34.8839988708496,46,45,2,2,0,0,2,0,0,2,69.5832407913891,NA
"15405",87,8054,1,1,0,0,0,68.0834655761719,0,26.9427909851074,45,44,2,2,0,0,2,0,0,2,69.5832407913891,NA
"15406",87,8058,1,1,0,0,0,58.114372253418,1,18.1050682067871,39,36,2,3,0,0,5,1,0,1,69.5832407913891,NA
"15407",87,8058,1,1,0,0,0,58.114372253418,0,17.1738033294678,38,35,2,3,0,0,5,1,0,1,69.5832407913891,NA
"15408",87,8060,1,1,0,0,0,67.3879470825195,1,13.9800119400024,35,34,6,6,0,0,4,0,0,0,69.5832407913891,NA
"15409",87,8060,1,1,0,0,0,67.3879470825195,0,21.203275680542,34,33,6,6,0,0,4,0,0,0,69.5832407913891,NA
"15410",105,8062,1,1,0,0,0,59.582691192627,1,14.7191762924194,43,18,2,6,0,0,5,0,0,2,60.0714168865524,NA
"15411",105,8062,1,1,0,0,0,59.582691192627,0,18.8708267211914,42,17,2,6,0,0,5,0,0,2,60.0714168865524,NA
"15412",105,8070,1,1,0,0,0,83.114372253418,1,13.4778356552124,56,54,0,0,0,0,3,0,0,0,60.0714168865524,NA
"15413",105,8070,1,1,0,0,0,83.114372253418,0,24.1563339233398,55,53,0,0,0,0,3,0,0,0,60.0714168865524,NA
"15414",105,8071,1,1,0,0,0,66.8663024902344,0,16.1712913513184,46,38,2,3,0,0,7,0,0,0,60.0714168865524,NA
"15415",105,8071,1,1,0,0,0,66.8663024902344,1,19.6882228851318,47,38,2,3,0,0,7,0,0,0,60.0714168865524,NA
"15416",105,8076,1,1,0,0,0,62.2488403320312,0,9.2491512298584,47,43,0,0,0,0,10,0,0,0,60.0714168865524,NA
"15417",105,8076,1,1,0,0,0,62.2488403320312,1,14.3754167556763,48,44,0,0,0,0,10,0,0,0,60.0714168865524,NA
"15418",157,8087,0,1,0,0,0,58.1916542053223,0,14.0011854171753,38,37,5,0,0,0,8,0,0,1,72.8042184093512,NA
"15419",157,8087,0,1,0,0,0,58.1916542053223,1,10.7322263717651,39,38,5,0,0,0,8,0,0,1,72.8042184093512,NA
"15420",157,8089,0,1,0,0,0,75.7959823608398,1,19.7054996490479,48,46,2,3,0,0,7,0,1,0,72.8042184093512,NA
"15421",157,8089,0,1,0,0,0,75.7959823608398,0,17.0905418395996,47,45,2,3,0,0,7,0,1,0,72.8042184093512,NA
