"segment_id","sector_id","corridor_type","year","round","treated","eligible_speed","cameras_installed","enforcement_intensity","baseline_speed_85th","ave_speed_kmh","speed_limit_kmh","lanes","road_length_km","lighting_quality","school_within_500m","prior_collisions_3yr","vehicles_km_millions","injury_collisions","fatal_collisions","minor_collisions","injuries_per_million_vkm"
"SEC18-025","SEC18","ring road",2019,0,0,0,0,0,59.6,58.3,60,5,1.3,"adequate",0,8,7.72,3,0,7,0.389
"SEC18-025","SEC18","ring road",2021,1,0,0,0,0,59.6,60.1,60,5,1.3,"adequate",0,8,8.25,12,0,11,1.455
"SEC18-026","SEC18","urban arterial",2019,0,0,1,0,0,81.1,80.8,80,4,0.89,"good",0,5,3.14,3,0,12,0.955
"SEC18-026","SEC18","urban arterial",2021,1,0,1,0,0,81.1,81.7,80,4,0.89,"good",0,5,4.17,8,0,13,1.918
"SEC18-027","SEC18","urban arterial",2019,0,0,1,0,0,70.5,68.1,80,3,0.69,"good",0,4,2.56,6,0,7,2.344
"SEC18-027","SEC18","urban arterial",2021,1,0,1,0,0,70.5,69.3,80,3,0.69,"good",0,4,2.14,4,0,10,1.869
"SEC18-028","SEC18","ring road",2019,0,0,0,0,0,57.1,57.9,60,3,3.37,"adequate",0,13,12.84,14,0,20,1.09
"SEC18-028","SEC18","ring road",2021,1,0,0,0,0,57.1,57.4,60,3,3.37,"adequate",0,13,12.51,15,0,20,1.199
"SEC18-029","SEC18","ring road",2019,0,0,0,0,0,69.3,71.2,80,4,0.69,"adequate",1,7,3.41,12,0,13,3.519
"SEC18-029","SEC18","ring road",2021,1,0,0,0,0,69.3,68,80,4,0.69,"adequate",1,7,3.42,5,0,8,1.462
"SEC18-030","SEC18","suburban arterial",2019,0,0,0,0,0,59.1,59.7,60,5,3.27,"adequate",1,27,21.44,17,0,32,0.793
"SEC18-030","SEC18","suburban arterial",2021,1,0,0,0,0,59.1,58.6,60,5,3.27,"adequate",1,27,22.12,11,0,25,0.497
"SEC18-031","SEC18","school corridor",2019,0,0,0,0,0,68.8,69.8,80,3,2.87,"adequate",0,18,9.95,8,0,25,0.804
"SEC18-031","SEC18","school corridor",2021,1,0,0,0,0,68.8,67.4,80,3,2.87,"adequate",0,18,10.47,14,0,32,1.337
"SEC18-032","SEC18","school corridor",2019,0,0,0,0,0,62.1,62.3,60,3,0.84,"adequate",1,8,2.92,7,0,13,2.397
"SEC18-032","SEC18","school corridor",2021,1,0,0,0,0,62.1,62.2,60,3,0.84,"adequate",1,8,3.62,1,0,11,0.276
"SEC18-033","SEC18","school corridor",2019,0,0,0,0,0,66.6,65.9,80,6,1.61,"good",1,9,11.71,6,0,18,0.512
"SEC18-033","SEC18","school corridor",2021,1,0,0,0,0,66.6,65.8,80,6,1.61,"good",1,9,12.28,5,0,14,0.407
"SEC18-034","SEC18","urban arterial",2019,0,0,1,0,0,73.1,73,80,5,0.91,"poor",0,9,5.76,6,0,17,1.042
"SEC18-034","SEC18","urban arterial",2021,1,0,1,0,0,73.1,74.4,80,5,0.91,"poor",0,9,5.86,7,1,15,1.195
"SEC18-035","SEC18","ring road",2019,0,0,1,0,0,88.8,88.3,100,5,1.32,"adequate",0,9,6.33,10,0,17,1.58
"SEC18-035","SEC18","ring road",2021,1,0,1,0,0,88.8,90.2,100,5,1.32,"adequate",0,9,6.72,7,0,19,1.042
"SEC18-036","SEC18","urban arterial",2019,0,0,0,0,0,67.3,67.6,80,5,1.19,"good",1,9,5.84,7,0,16,1.199
"SEC18-036","SEC18","urban arterial",2021,1,0,0,0,0,67.3,65.6,80,5,1.19,"good",1,9,7.35,3,0,11,0.408
"SEC18-037","SEC18","urban arterial",2019,0,0,1,0,0,78.3,77.5,80,5,1.75,"good",0,17,11.76,4,0,17,0.34
"SEC18-037","SEC18","urban arterial",2021,1,0,1,0,0,78.3,77.7,80,5,1.75,"good",0,17,9.76,7,0,13,0.717
"SEC18-038","SEC18","suburban arterial",2019,0,0,1,0,0,70.3,68.9,80,3,0.75,"good",1,10,2.7,6,0,7,2.222
"SEC18-038","SEC18","suburban arterial",2021,1,0,1,0,0,70.3,71.3,80,3,0.75,"good",1,10,2.83,1,0,8,0.353
"SEC18-039","SEC18","urban arterial",2019,0,0,1,0,0,70,69.8,80,6,1.8,"adequate",0,10,13.69,12,0,23,0.877
"SEC18-039","SEC18","urban arterial",2021,1,0,1,0,0,70,68.5,80,6,1.8,"adequate",0,10,12.73,6,0,19,0.471
"SEC18-040","SEC18","urban arterial",2019,0,0,0,0,0,46.4,46.1,60,4,1.42,"adequate",0,7,6.12,7,0,5,1.144
"SEC18-040","SEC18","urban arterial",2021,1,0,0,0,0,46.4,46.5,60,4,1.42,"adequate",0,7,6.88,5,0,8,0.727
"SEC18-041","SEC18","urban arterial",2019,0,0,1,0,0,72.6,72.8,80,4,2.23,"adequate",0,12,10.51,20,0,24,1.903
"SEC18-041","SEC18","urban arterial",2021,1,0,1,0,0,72.6,72.2,80,4,2.23,"adequate",0,12,11.97,8,0,18,0.668
"SEC18-042","SEC18","ring road",2019,0,0,1,0,0,77.4,77.6,80,5,3.21,"adequate",0,26,18.03,16,0,24,0.887
"SEC18-042","SEC18","ring road",2021,1,0,1,0,0,77.4,79.3,80,5,3.21,"adequate",0,26,26.65,23,0,42,0.863
"SEC18-043","SEC18","ring road",2019,0,0,1,0,0,77.6,78.8,80,4,2.49,"poor",0,16,9.94,24,2,35,2.414
"SEC18-043","SEC18","ring road",2021,1,0,1,0,0,77.6,76.3,80,4,2.49,"poor",0,16,13.1,14,1,29,1.069
"SEC18-044","SEC18","ring road",2019,0,0,1,0,0,77,76.1,80,4,1.34,"adequate",0,14,5.21,6,0,19,1.152
"SEC18-044","SEC18","ring road",2021,1,0,1,0,0,77,76.1,80,4,1.34,"adequate",0,14,7.26,5,1,10,0.689
"SEC18-045","SEC18","suburban arterial",2019,0,0,1,0,0,73.7,70.8,80,5,1.12,"adequate",0,8,6.06,7,0,16,1.155
"SEC18-045","SEC18","suburban arterial",2021,1,0,1,0,0,73.7,73.1,80,5,1.12,"adequate",0,8,8.27,8,0,23,0.967
"SEC18-046","SEC18","suburban arterial",2019,0,0,1,0,0,77.7,75.8,80,2,1.83,"adequate",0,11,3.78,11,0,23,2.91
"SEC18-046","SEC18","suburban arterial",2021,1,0,1,0,0,77.7,76.7,80,2,1.83,"adequate",0,11,4.54,3,0,8,0.661
"SEC18-047","SEC18","ring road",2019,0,0,0,0,0,66.1,66.2,80,3,2.56,"adequate",0,16,9.42,10,1,13,1.062
"SEC18-047","SEC18","ring road",2021,1,0,0,0,0,66.1,63.9,80,3,2.56,"adequate",0,16,9.11,6,0,15,0.659
"SEC18-048","SEC18","urban arterial",2019,0,0,1,0,0,78.7,78.5,80,4,3.24,"adequate",1,19,12.52,17,1,36,1.358
"SEC18-048","SEC18","urban arterial",2021,1,0,1,0,0,78.7,79.5,80,4,3.24,"adequate",1,19,15.74,12,0,27,0.762
"SEC18-049","SEC18","ring road",2019,0,0,0,0,0,66.9,66.3,80,3,2.9,"adequate",0,10,12.42,13,1,14,1.047
"SEC18-049","SEC18","ring road",2021,1,0,0,0,0,66.9,68.5,80,3,2.9,"adequate",0,10,11.12,17,1,25,1.529
"SEC18-050","SEC18","ring road",2019,0,0,1,0,0,75.4,74.1,80,5,0.79,"good",0,8,4.16,11,0,18,2.644
"SEC18-050","SEC18","ring road",2021,1,0,1,0,0,75.4,74.7,80,5,0.79,"good",0,8,4.11,7,0,10,1.703
"SEC19-001","SEC19","urban arterial",2019,0,0,0,0,0,67.2,67,80,4,3.31,"adequate",0,14,12.32,12,0,28,0.974
"SEC19-001","SEC19","urban arterial",2021,1,0,0,0,0,67.2,67.9,80,4,3.31,"adequate",0,14,15.37,15,0,23,0.976
"SEC19-002","SEC19","suburban arterial",2019,0,0,0,0,0,56.7,56.5,60,5,2.41,"good",0,7,16.36,8,0,22,0.489
"SEC19-002","SEC19","suburban arterial",2021,1,0,0,0,0,56.7,57.1,60,5,2.41,"good",0,7,14.57,11,0,15,0.755
"SEC19-003","SEC19","school corridor",2019,0,0,1,0,0,78.6,78.4,80,3,1.79,"adequate",0,9,5.84,10,0,9,1.712
"SEC19-003","SEC19","school corridor",2021,1,0,1,0,0,78.6,78.3,80,3,1.79,"adequate",0,9,5.4,12,0,18,2.222
"SEC19-004","SEC19","urban arterial",2019,0,0,1,0,0,76,75.1,80,4,3.01,"good",0,13,11.28,25,3,33,2.216
"SEC19-004","SEC19","urban arterial",2021,1,0,1,0,0,76,77,80,4,3.01,"good",0,13,14.95,10,1,11,0.669
"SEC19-005","SEC19","urban arterial",2019,0,0,0,0,0,51.6,50.9,60,4,2.95,"good",0,19,13.4,12,1,17,0.896
"SEC19-005","SEC19","urban arterial",2021,1,0,0,0,0,51.6,52,60,4,2.95,"good",0,19,14.9,8,1,16,0.537
"SEC19-006","SEC19","school corridor",2019,0,0,0,0,0,53.2,52.9,60,4,0.76,"adequate",0,5,3.17,6,0,12,1.893
"SEC19-006","SEC19","school corridor",2021,1,0,0,0,0,53.2,53.6,60,4,0.76,"adequate",0,5,3.3,10,0,6,3.03
"SEC19-007","SEC19","ring road",2019,0,0,0,0,0,56,57.6,60,4,2.39,"adequate",0,8,10.64,10,0,21,0.94
"SEC19-007","SEC19","ring road",2021,1,0,0,0,0,56,56.3,60,4,2.39,"adequate",0,8,12.24,5,0,25,0.408
"SEC19-008","SEC19","urban arterial",2019,0,0,1,0,0,74.7,76.2,80,4,1.14,"adequate",0,8,4.9,9,1,16,1.837
"SEC19-008","SEC19","urban arterial",2021,1,0,1,0,0,74.7,74.7,80,4,1.14,"adequate",0,8,5.35,5,0,11,0.935
"SEC19-009","SEC19","suburban arterial",2019,0,0,0,0,0,57.6,58.7,60,5,1.92,"good",0,8,12.18,13,0,26,1.067
"SEC19-009","SEC19","suburban arterial",2021,1,0,0,0,0,57.6,58.6,60,5,1.92,"good",0,8,12.52,4,0,16,0.319
"SEC19-010","SEC19","suburban arterial",2019,0,0,1,0,0,71.3,69.9,80,2,2.25,"good",0,2,5.65,7,0,11,1.239
"SEC19-010","SEC19","suburban arterial",2021,1,0,1,0,0,71.3,70.2,80,2,2.25,"good",0,2,4.79,7,1,15,1.461
"SEC19-011","SEC19","ring road",2019,0,0,0,0,0,52.8,52,60,6,1.95,"good",0,13,13.36,8,0,19,0.599
"SEC19-011","SEC19","ring road",2021,1,0,0,0,0,52.8,55.7,60,6,1.95,"good",0,13,13.97,7,0,13,0.501
"SEC19-012","SEC19","school corridor",2019,0,0,0,0,0,67.6,67.9,80,3,2.76,"adequate",0,15,11.22,14,0,22,1.248
"SEC19-012","SEC19","school corridor",2021,1,0,0,0,0,67.6,66.9,80,3,2.76,"adequate",0,15,8.62,12,1,30,1.392
"SEC19-013","SEC19","ring road",2019,0,0,0,0,0,64,63.7,60,4,1.77,"good",1,7,6.58,6,0,20,0.912
"SEC19-013","SEC19","ring road",2021,1,0,0,0,0,64,62.9,60,4,1.77,"good",1,7,7.32,9,1,10,1.23
"SEC19-014","SEC19","school corridor",2019,0,0,0,0,0,68.6,69.2,80,3,3.01,"poor",0,24,10.07,15,1,31,1.49
"SEC19-014","SEC19","school corridor",2021,1,0,0,0,0,68.6,67.3,80,3,3.01,"poor",0,24,10.16,13,0,22,1.28
"SEC19-015","SEC19","urban arterial",2019,0,0,0,0,0,57.9,55.9,60,3,1.64,"adequate",0,9,4.69,4,0,8,0.853
"SEC19-015","SEC19","urban arterial",2021,1,0,0,0,0,57.9,57.1,60,3,1.64,"adequate",0,9,6.3,9,0,18,1.429
"SEC19-016","SEC19","school corridor",2019,0,0,1,0,0,76,76.3,80,4,1.99,"adequate",0,12,9.71,16,0,29,1.648
"SEC19-016","SEC19","school corridor",2021,1,0,1,0,0,76,78,80,4,1.99,"adequate",0,12,9.69,3,1,13,0.31
"SEC19-017","SEC19","urban arterial",2019,0,0,0,0,0,60.4,61,60,4,2.33,"adequate",0,9,10.13,14,0,20,1.382
"SEC19-017","SEC19","urban arterial",2021,1,0,0,0,0,60.4,60.9,60,4,2.33,"adequate",0,9,11.71,13,0,16,1.11
"SEC19-018","SEC19","urban arterial",2019,0,0,1,0,0,71.8,69.5,80,4,1.11,"poor",0,9,4.27,8,0,23,1.874
"SEC19-018","SEC19","urban arterial",2021,1,0,1,0,0,71.8,72.3,80,4,1.11,"poor",0,9,4.63,8,0,10,1.728
"SEC19-019","SEC19","urban arterial",2019,0,0,1,0,0,71.7,72.2,80,5,3.06,"adequate",0,17,18.67,14,0,25,0.75
"SEC19-019","SEC19","urban arterial",2021,1,0,1,0,0,71.7,70.2,80,5,3.06,"adequate",0,17,17.77,24,1,36,1.351
"SEC19-020","SEC19","urban arterial",2019,0,0,1,0,0,73.9,74.1,80,4,0.94,"adequate",1,8,4.7,10,0,15,2.128
"SEC19-020","SEC19","urban arterial",2021,1,0,1,0,0,73.9,73.8,80,4,0.94,"adequate",1,8,4.36,8,0,15,1.835
"SEC19-021","SEC19","school corridor",2019,0,0,1,0,0,90.3,90.5,100,4,2.25,"adequate",0,15,11.28,16,0,30,1.418
"SEC19-021","SEC19","school corridor",2021,1,0,1,0,0,90.3,88.6,100,4,2.25,"adequate",0,15,11.71,12,0,42,1.025
"SEC19-022","SEC19","urban arterial",2019,0,0,1,0,0,70.6,71.3,80,3,1.1,"adequate",0,8,3.92,9,0,14,2.296
"SEC19-022","SEC19","urban arterial",2021,1,0,1,0,0,70.6,72.2,80,3,1.1,"adequate",0,8,3.7,7,0,14,1.892
"SEC19-023","SEC19","ring road",2019,0,0,0,0,0,48.9,48.6,60,4,0.69,"adequate",1,7,3.3,5,0,9,1.515
"SEC19-023","SEC19","ring road",2021,1,0,0,0,0,48.9,47.4,60,4,0.69,"adequate",1,7,3.7,0,0,8,0
"SEC19-024","SEC19","school corridor",2019,0,0,1,0,0,71.4,71.3,80,4,2.02,"poor",0,10,9.16,9,0,18,0.983
"SEC19-024","SEC19","school corridor",2021,1,0,1,0,0,71.4,71.7,80,4,2.02,"poor",0,10,10.04,10,0,19,0.996
"SEC19-025","SEC19","suburban arterial",2019,0,0,0,0,0,63.9,63.6,60,3,2.42,"adequate",0,12,7.99,5,1,21,0.626
"SEC19-025","SEC19","suburban arterial",2021,1,0,0,0,0,63.9,62.9,60,3,2.42,"adequate",0,12,8.09,6,0,20,0.742
"SEC19-026","SEC19","urban arterial",2019,0,0,0,0,0,64,65.3,60,3,2.07,"adequate",0,8,7.7,8,0,12,1.039
"SEC19-026","SEC19","urban arterial",2021,1,0,0,0,0,64,64.7,60,3,2.07,"adequate",0,8,7.95,9,0,19,1.132
"SEC19-027","SEC19","urban arterial",2019,0,0,0,0,0,63.1,62.6,60,3,2.69,"adequate",0,18,8.72,19,0,26,2.179
"SEC19-027","SEC19","urban arterial",2021,1,0,0,0,0,63.1,63.5,60,3,2.69,"adequate",0,18,8.85,9,0,16,1.017
"SEC19-028","SEC19","school corridor",2019,0,0,0,0,0,58,55,60,3,1.51,"adequate",0,7,5.62,4,0,13,0.712
"SEC19-028","SEC19","school corridor",2021,1,0,0,0,0,58,57.6,60,3,1.51,"adequate",0,7,4.79,9,0,17,1.879
"SEC19-029","SEC19","ring road",2019,0,0,0,0,0,60.7,59.2,60,3,3.4,"adequate",0,13,11.95,13,0,21,1.088
"SEC19-029","SEC19","ring road",2021,1,0,0,0,0,60.7,61.6,60,3,3.4,"adequate",0,13,15.04,9,0,22,0.598
"SEC19-030","SEC19","urban arterial",2019,0,0,1,0,0,72.3,71.3,80,4,2.36,"adequate",1,11,13.15,30,1,34,2.281
"SEC19-030","SEC19","urban arterial",2021,1,0,1,0,0,72.3,68.9,80,4,2.36,"adequate",1,11,10.22,6,0,10,0.587
"SEC19-031","SEC19","suburban arterial",2019,0,0,1,0,0,79.8,80.6,80,4,0.79,"adequate",0,13,3.73,16,0,17,4.29
"SEC19-031","SEC19","suburban arterial",2021,1,0,1,0,0,79.8,79.3,80,4,0.79,"adequate",0,13,3.6,7,1,9,1.944
"SEC19-032","SEC19","school corridor",2019,0,0,0,0,0,65.5,64.1,80,3,2.7,"adequate",1,13,7.9,10,0,20,1.266
"SEC19-032","SEC19","school corridor",2021,1,0,0,0,0,65.5,63.1,80,3,2.7,"adequate",1,13,11.19,14,0,17,1.251
"SEC19-033","SEC19","ring road",2019,0,0,0,0,0,62.4,61.4,60,6,1.5,"adequate",0,3,10.84,8,0,15,0.738
"SEC19-033","SEC19","ring road",2021,1,0,0,0,0,62.4,61.3,60,6,1.5,"adequate",0,3,12.61,6,0,10,0.476
"SEC19-034","SEC19","ring road",2019,0,0,1,0,0,75.9,75.3,80,3,1.36,"poor",0,8,4.17,7,1,20,1.679
"SEC19-034","SEC19","ring road",2021,1,0,1,0,0,75.9,75,80,3,1.36,"poor",0,8,5.07,8,1,22,1.578
"SEC19-035","SEC19","ring road",2019,0,0,0,0,0,65.7,64.2,80,4,1.58,"adequate",0,9,7.14,3,0,7,0.42
"SEC19-035","SEC19","ring road",2021,1,0,0,0,0,65.7,63.9,80,4,1.58,"adequate",0,9,7.98,6,0,21,0.752
"SEC19-036","SEC19","suburban arterial",2019,0,0,1,0,0,74.3,71.8,80,2,1.57,"poor",0,8,3.57,8,1,12,2.241
"SEC19-036","SEC19","suburban arterial",2021,1,0,1,0,0,74.3,76.1,80,2,1.57,"poor",0,8,3.19,8,0,18,2.508
"SEC19-037","SEC19","ring road",2019,0,0,1,0,0,76.8,76.2,80,4,2.85,"poor",0,23,12.34,11,0,15,0.891
"SEC19-037","SEC19","ring road",2021,1,0,1,0,0,76.8,77.3,80,4,2.85,"poor",0,23,13.46,19,1,33,1.412
"SEC19-038","SEC19","ring road",2019,0,0,0,0,0,60,59.8,60,3,0.98,"good",1,5,2.71,16,0,20,5.904
"SEC19-038","SEC19","ring road",2021,1,0,0,0,0,60,61.3,60,3,0.98,"good",1,5,3.38,7,0,11,2.071
"SEC19-039","SEC19","ring road",2019,0,0,0,0,0,54.1,54.9,60,5,0.43,"adequate",0,6,2.77,2,0,9,0.722
"SEC19-039","SEC19","ring road",2021,1,0,0,0,0,54.1,54.6,60,5,0.43,"adequate",0,6,2.49,4,0,11,1.606
"SEC19-040","SEC19","urban arterial",2019,0,0,1,0,0,73.5,72.9,80,3,0.94,"adequate",1,5,3.18,11,2,18,3.459
"SEC19-040","SEC19","urban arterial",2021,1,0,1,0,0,73.5,73.9,80,3,0.94,"adequate",1,5,3.23,5,1,8,1.548
"SEC19-041","SEC19","urban arterial",2019,0,0,0,0,0,67.9,68.6,80,5,2.59,"adequate",0,13,13.29,18,0,36,1.354
"SEC19-041","SEC19","urban arterial",2021,1,0,0,0,0,67.9,69,80,5,2.59,"adequate",0,13,13.51,9,0,23,0.666
"SEC19-042","SEC19","suburban arterial",2019,0,0,1,0,0,81.7,80.4,80,4,3.26,"adequate",0,19,15.6,17,0,55,1.09
"SEC19-042","SEC19","suburban arterial",2021,1,0,1,0,0,81.7,81,80,4,3.26,"adequate",0,19,10.84,13,0,30,1.199
"SEC19-043","SEC19","suburban arterial",2019,0,0,0,0,0,64.7,65.2,60,5,2.37,"adequate",0,12,16.48,18,1,31,1.092
"SEC19-043","SEC19","suburban arterial",2021,1,0,0,0,0,64.7,64.5,60,5,2.37,"adequate",0,12,12.82,6,0,19,0.468
"SEC19-044","SEC19","urban arterial",2019,0,0,1,0,0,71.5,71.1,80,4,1.69,"adequate",0,9,7.69,7,0,16,0.91
"SEC19-044","SEC19","urban arterial",2021,1,0,1,0,0,71.5,71.6,80,4,1.69,"adequate",0,9,7.35,15,0,18,2.041
"SEC19-045","SEC19","school corridor",2019,0,0,0,0,0,50.6,51.5,60,4,0.78,"good",0,6,3.06,5,0,11,1.634
"SEC19-045","SEC19","school corridor",2021,1,0,0,0,0,50.6,50.2,60,4,0.78,"good",0,6,4.1,2,0,9,0.488
"SEC19-046","SEC19","suburban arterial",2019,0,0,0,0,0,65.1,64.6,80,3,3.2,"good",1,14,11.04,13,2,37,1.178
"SEC19-046","SEC19","suburban arterial",2021,1,0,0,0,0,65.1,64.4,80,3,3.2,"good",1,14,12.59,8,1,14,0.635
"SEC19-047","SEC19","urban arterial",2019,0,0,1,0,0,75.1,75.2,80,3,0.79,"poor",0,8,2.89,7,0,12,2.422
"SEC19-047","SEC19","urban arterial",2021,1,0,1,0,0,75.1,73.1,80,3,0.79,"poor",0,8,3.43,9,2,11,2.624
"SEC19-048","SEC19","urban arterial",2019,0,0,0,0,0,52.8,52,60,5,1.89,"adequate",0,8,13.23,7,0,13,0.529
"SEC19-048","SEC19","urban arterial",2021,1,0,0,0,0,52.8,52.8,60,5,1.89,"adequate",0,8,12.75,5,0,19,0.392
"SEC19-049","SEC19","suburban arterial",2019,0,0,0,0,0,67.4,65.9,80,5,2.63,"adequate",0,10,10.9,9,0,18,0.826
"SEC19-049","SEC19","suburban arterial",2021,1,0,0,0,0,67.4,69.4,80,5,2.63,"adequate",0,10,14.97,5,1,12,0.334
"SEC19-050","SEC19","urban arterial",2019,0,0,1,0,0,74.1,73.4,80,3,3.08,"poor",0,16,8.51,24,1,37,2.82
"SEC19-050","SEC19","urban arterial",2021,1,0,1,0,0,74.1,74,80,3,3.08,"poor",0,16,10.75,22,1,26,2.047
"SEC20-001","SEC20","urban arterial",2019,0,0,0,0,0,59.8,59.8,60,4,1.65,"adequate",0,3,6.11,7,0,3,1.146
"SEC20-001","SEC20","urban arterial",2021,1,0,0,0,0,59.8,58.4,60,4,1.65,"adequate",0,3,6.31,3,0,5,0.475
"SEC20-002","SEC20","suburban arterial",2019,0,0,0,0,0,69.4,70.8,80,5,2.07,"poor",1,11,14.13,11,0,23,0.778
"SEC20-002","SEC20","suburban arterial",2021,1,0,0,0,0,69.4,69.6,80,5,2.07,"poor",1,11,12.91,8,0,19,0.62
"SEC20-003","SEC20","ring road",2019,0,0,1,0,0,73,72.7,80,3,2.27,"adequate",0,9,7.8,7,1,17,0.897
"SEC20-003","SEC20","ring road",2021,1,0,1,0,0,73,72.4,80,3,2.27,"adequate",0,9,7.99,10,0,14,1.252
"SEC20-004","SEC20","urban arterial",2019,0,0,1,0,0,72.2,71.6,80,4,3.14,"good",0,14,14.92,12,1,30,0.804
"SEC20-004","SEC20","urban arterial",2021,1,0,1,0,0,72.2,72.7,80,4,3.14,"good",0,14,13.7,10,1,14,0.73
"SEC20-005","SEC20","urban arterial",2019,0,0,0,0,0,67.8,69.6,80,5,3.32,"adequate",0,16,17.89,30,3,48,1.677
"SEC20-005","SEC20","urban arterial",2021,1,0,0,0,0,67.8,68.8,80,5,3.32,"adequate",0,16,19.09,25,2,46,1.31
"SEC20-006","SEC20","suburban arterial",2019,0,0,0,0,0,61.3,61.4,60,2,1.6,"adequate",0,9,3.39,11,0,14,3.245
"SEC20-006","SEC20","suburban arterial",2021,1,0,0,0,0,61.3,61.4,60,2,1.6,"adequate",0,9,4.17,4,0,13,0.959
"SEC20-007","SEC20","ring road",2019,0,0,1,0,0,71.4,70.2,80,3,1.31,"adequate",0,5,4.73,9,0,14,1.903
"SEC20-007","SEC20","ring road",2021,1,0,1,0,0,71.4,71.4,80,3,1.31,"adequate",0,5,5.25,14,1,19,2.667
"SEC20-008","SEC20","urban arterial",2019,0,0,0,0,0,68.2,65.3,80,4,2.91,"adequate",0,22,11.67,24,0,27,2.057
"SEC20-008","SEC20","urban arterial",2021,1,0,0,0,0,68.2,68.6,80,4,2.91,"adequate",0,22,12.75,7,0,26,0.549
"SEC20-009","SEC20","suburban arterial",2019,0,0,1,0,0,72,70.7,80,6,1.63,"poor",0,16,10.71,12,0,28,1.12
"SEC20-009","SEC20","suburban arterial",2021,1,0,1,0,0,72,74,80,6,1.63,"poor",0,16,12.57,15,1,24,1.193
"SEC20-010","SEC20","urban arterial",2019,0,0,0,0,0,64.9,67.4,60,3,3.1,"poor",1,14,7.27,29,2,47,3.989
"SEC20-010","SEC20","urban arterial",2021,1,0,0,0,0,64.9,63.9,60,3,3.1,"poor",1,14,11.78,16,0,30,1.358
"SEC20-011","SEC20","urban arterial",2019,0,0,0,0,0,65.3,65,80,6,1.4,"good",1,12,9.02,12,0,16,1.33
"SEC20-011","SEC20","urban arterial",2021,1,0,0,0,0,65.3,64.8,80,6,1.4,"good",1,12,10.59,7,0,14,0.661
"SEC20-012","SEC20","urban arterial",2019,0,0,1,0,0,70.6,69.4,80,2,2.16,"adequate",0,17,4.68,6,1,23,1.282
"SEC20-012","SEC20","urban arterial",2021,1,0,1,0,0,70.6,70.4,80,2,2.16,"adequate",0,17,4.66,10,1,23,2.146
"SEC20-013","SEC20","ring road",2019,0,0,1,0,0,75.9,75.2,80,4,2.41,"good",0,10,11.42,10,0,18,0.876
"SEC20-013","SEC20","ring road",2021,1,0,1,0,0,75.9,74.9,80,4,2.41,"good",0,10,10.73,16,0,24,1.491
"SEC20-014","SEC20","urban arterial",2019,0,0,0,0,0,63.7,63.8,60,5,2.73,"adequate",0,19,14.08,22,0,33,1.562
"SEC20-014","SEC20","urban arterial",2021,1,0,0,0,0,63.7,64.1,60,5,2.73,"adequate",0,19,14.3,11,1,20,0.769
"SEC20-015","SEC20","ring road",2019,0,0,0,0,0,69.9,67.4,80,3,1.71,"adequate",0,11,5.44,7,0,14,1.287
"SEC20-015","SEC20","ring road",2021,1,0,0,0,0,69.9,71.3,80,3,1.71,"adequate",0,11,5.42,5,0,24,0.923
"SEC20-016","SEC20","urban arterial",2019,0,0,0,0,0,51.2,51.1,60,4,1.38,"adequate",0,6,6.33,6,1,9,0.948
"SEC20-016","SEC20","urban arterial",2021,1,0,0,0,0,51.2,52.1,60,4,1.38,"adequate",0,6,8.05,3,0,10,0.373
"SEC20-017","SEC20","suburban arterial",2019,0,0,0,0,0,67,66.1,80,4,0.89,"poor",0,16,4.69,9,0,23,1.919
"SEC20-017","SEC20","suburban arterial",2021,1,0,0,0,0,67,66.8,80,4,0.89,"poor",0,16,3.28,9,0,21,2.744
"SEC20-018","SEC20","suburban arterial",2019,0,0,0,0,0,62.4,60.6,60,3,2.37,"good",0,5,7.49,9,0,13,1.202
"SEC20-018","SEC20","suburban arterial",2021,1,0,0,0,0,62.4,63.4,60,3,2.37,"good",0,5,8.19,3,0,6,0.366
"SEC20-019","SEC20","urban arterial",2019,0,0,0,0,0,67.7,67.6,80,4,1.5,"adequate",0,6,6.32,8,0,13,1.266
"SEC20-019","SEC20","urban arterial",2021,1,0,0,0,0,67.7,68,80,4,1.5,"adequate",0,6,6.55,4,0,10,0.611
"SEC20-020","SEC20","urban arterial",2019,0,0,0,0,0,69.4,67.8,80,4,2.18,"adequate",0,9,10.04,8,0,19,0.797
"SEC20-020","SEC20","urban arterial",2021,1,0,0,0,0,69.4,67.9,80,4,2.18,"adequate",0,9,11.09,10,1,14,0.902
"SEC20-021","SEC20","urban arterial",2019,0,0,1,0,0,76,77.3,80,4,2.93,"adequate",0,19,14.3,17,0,37,1.189
"SEC20-021","SEC20","urban arterial",2021,1,0,1,0,0,76,76.7,80,4,2.93,"adequate",0,19,14.88,6,0,27,0.403
"SEC20-022","SEC20","school corridor",2019,0,0,1,0,0,75.3,74.7,80,2,3.25,"adequate",0,17,7.43,17,0,29,2.288
"SEC20-022","SEC20","school corridor",2021,1,0,1,0,0,75.3,73.6,80,2,3.25,"adequate",0,17,8.1,11,1,18,1.358
"SEC20-023","SEC20","urban arterial",2019,0,0,0,0,0,61.1,64,60,4,1.57,"adequate",0,8,7.71,10,1,18,1.297
"SEC20-023","SEC20","urban arterial",2021,1,0,0,0,0,61.1,60.7,60,4,1.57,"adequate",0,8,7.97,5,0,9,0.627
"SEC20-024","SEC20","school corridor",2019,0,0,0,0,0,69.8,68.2,80,4,2.06,"good",0,3,8.52,7,0,18,0.822
